,filename,class_name,class_number,fold,path
39859,4860.png,horse,7,8,../data/cifar10/train/horse/4860.png
39860,4861.png,horse,7,9,../data/cifar10/train/horse/4861.png
39861,4862.png,horse,7,0,../data/cifar10/train/horse/4862.png
39862,4863.png,horse,7,9,../data/cifar10/train/horse/4863.png
39863,4864.png,horse,7,0,../data/cifar10/train/horse/4864.png
39864,4865.png,horse,7,4,../data/cifar10/train/horse/4865.png
39865,4866.png,horse,7,1,../data/cifar10/train/horse/4866.png
39866,4867.png,horse,7,5,../data/cifar10/train/horse/4867.png
39867,4868.png,horse,7,5,../data/cifar10/train/horse/4868.png
39868,4869.png,horse,7,2,../data/cifar10/train/horse/4869.png
39869,4870.png,horse,7,1,../data/cifar10/train/horse/4870.png
39870,4871.png,horse,7,2,../data/cifar10/train/horse/4871.png
39871,4872.png,horse,7,8,../data/cifar10/train/horse/4872.png
39872,4873.png,horse,7,7,../data/cifar10/train/horse/4873.png
39873,4874.png,horse,7,8,../data/cifar10/train/horse/4874.png
39874,4875.png,horse,7,7,../data/cifar10/train/horse/4875.png
39875,4876.png,horse,7,0,../data/cifar10/train/horse/4876.png
39876,4877.png,horse,7,6,../data/cifar10/train/horse/4877.png
39877,4878.png,horse,7,3,../data/cifar10/train/horse/4878.png
39878,4879.png,horse,7,7,../data/cifar10/train/horse/4879.png
39879,4880.png,horse,7,4,../data/cifar10/train/horse/4880.png
39880,4881.png,horse,7,1,../data/cifar10/train/horse/4881.png
39881,4882.png,horse,7,1,../data/cifar10/train/horse/4882.png
39882,4883.png,horse,7,9,../data/cifar10/train/horse/4883.png
39883,4884.png,horse,7,3,../data/cifar10/train/horse/4884.png
39884,4885.png,horse,7,2,../data/cifar10/train/horse/4885.png
39885,4886.png,horse,7,5,../data/cifar10/train/horse/4886.png
39886,4887.png,horse,7,2,../data/cifar10/train/horse/4887.png
39887,4888.png,horse,7,0,../data/cifar10/train/horse/4888.png
39888,4889.png,horse,7,6,../data/cifar10/train/horse/4889.png
39889,4890.png,horse,7,7,../data/cifar10/train/horse/4890.png
39890,4891.png,horse,7,2,../data/cifar10/train/horse/4891.png
39891,4892.png,horse,7,4,../data/cifar10/train/horse/4892.png
39892,4893.png,horse,7,1,../data/cifar10/train/horse/4893.png
39893,4894.png,horse,7,4,../data/cifar10/train/horse/4894.png
39894,4895.png,horse,7,1,../data/cifar10/train/horse/4895.png
39895,4896.png,horse,7,1,../data/cifar10/train/horse/4896.png
39896,4897.png,horse,7,9,../data/cifar10/train/horse/4897.png
39897,4898.png,horse,7,4,../data/cifar10/train/horse/4898.png
39898,4899.png,horse,7,2,../data/cifar10/train/horse/4899.png
39899,4900.png,horse,7,2,../data/cifar10/train/horse/4900.png
39900,4901.png,horse,7,2,../data/cifar10/train/horse/4901.png
39901,4902.png,horse,7,2,../data/cifar10/train/horse/4902.png
39902,4903.png,horse,7,6,../data/cifar10/train/horse/4903.png
39903,4904.png,horse,7,2,../data/cifar10/train/horse/4904.png
39904,4905.png,horse,7,8,../data/cifar10/train/horse/4905.png
39905,4906.png,horse,7,8,../data/cifar10/train/horse/4906.png
39906,4907.png,horse,7,6,../data/cifar10/train/horse/4907.png
39907,4908.png,horse,7,1,../data/cifar10/train/horse/4908.png
39908,4909.png,horse,7,0,../data/cifar10/train/horse/4909.png
39909,4910.png,horse,7,7,../data/cifar10/train/horse/4910.png
39910,4911.png,horse,7,9,../data/cifar10/train/horse/4911.png
39911,4912.png,horse,7,7,../data/cifar10/train/horse/4912.png
39912,4913.png,horse,7,1,../data/cifar10/train/horse/4913.png
39913,4914.png,horse,7,3,../data/cifar10/train/horse/4914.png
39914,4915.png,horse,7,3,../data/cifar10/train/horse/4915.png
39915,4916.png,horse,7,0,../data/cifar10/train/horse/4916.png
39916,4917.png,horse,7,7,../data/cifar10/train/horse/4917.png
39917,4918.png,horse,7,6,../data/cifar10/train/horse/4918.png
39918,4919.png,horse,7,3,../data/cifar10/train/horse/4919.png
39919,4920.png,horse,7,2,../data/cifar10/train/horse/4920.png
39920,4921.png,horse,7,7,../data/cifar10/train/horse/4921.png
39921,4922.png,horse,7,6,../data/cifar10/train/horse/4922.png
39922,4923.png,horse,7,6,../data/cifar10/train/horse/4923.png
39923,4924.png,horse,7,9,../data/cifar10/train/horse/4924.png
39924,4925.png,horse,7,8,../data/cifar10/train/horse/4925.png
39925,4926.png,horse,7,7,../data/cifar10/train/horse/4926.png
39926,4927.png,horse,7,7,../data/cifar10/train/horse/4927.png
39927,4928.png,horse,7,8,../data/cifar10/train/horse/4928.png
39928,4929.png,horse,7,4,../data/cifar10/train/horse/4929.png
39929,4930.png,horse,7,7,../data/cifar10/train/horse/4930.png
39930,4931.png,horse,7,7,../data/cifar10/train/horse/4931.png
39931,4932.png,horse,7,8,../data/cifar10/train/horse/4932.png
39932,4933.png,horse,7,4,../data/cifar10/train/horse/4933.png
39933,4934.png,horse,7,7,../data/cifar10/train/horse/4934.png
39934,4935.png,horse,7,3,../data/cifar10/train/horse/4935.png
39935,4936.png,horse,7,1,../data/cifar10/train/horse/4936.png
39936,4937.png,horse,7,5,../data/cifar10/train/horse/4937.png
39937,4938.png,horse,7,8,../data/cifar10/train/horse/4938.png
39938,4939.png,horse,7,4,../data/cifar10/train/horse/4939.png
39939,4940.png,horse,7,4,../data/cifar10/train/horse/4940.png
39940,4941.png,horse,7,9,../data/cifar10/train/horse/4941.png
39941,4942.png,horse,7,0,../data/cifar10/train/horse/4942.png
39942,4943.png,horse,7,2,../data/cifar10/train/horse/4943.png
39943,4944.png,horse,7,9,../data/cifar10/train/horse/4944.png
39944,4945.png,horse,7,4,../data/cifar10/train/horse/4945.png
39945,4946.png,horse,7,4,../data/cifar10/train/horse/4946.png
39946,4947.png,horse,7,0,../data/cifar10/train/horse/4947.png
39947,4948.png,horse,7,8,../data/cifar10/train/horse/4948.png
39948,4949.png,horse,7,3,../data/cifar10/train/horse/4949.png
39949,4950.png,horse,7,7,../data/cifar10/train/horse/4950.png
39950,4951.png,horse,7,4,../data/cifar10/train/horse/4951.png
39951,4952.png,horse,7,4,../data/cifar10/train/horse/4952.png
39952,4953.png,horse,7,7,../data/cifar10/train/horse/4953.png
39953,4954.png,horse,7,3,../data/cifar10/train/horse/4954.png
39954,4955.png,horse,7,5,../data/cifar10/train/horse/4955.png
39955,4956.png,horse,7,9,../data/cifar10/train/horse/4956.png
39956,4957.png,horse,7,9,../data/cifar10/train/horse/4957.png
39957,4958.png,horse,7,1,../data/cifar10/train/horse/4958.png
39958,4959.png,horse,7,1,../data/cifar10/train/horse/4959.png
39959,4960.png,horse,7,3,../data/cifar10/train/horse/4960.png
39960,4961.png,horse,7,4,../data/cifar10/train/horse/4961.png
39961,4962.png,horse,7,8,../data/cifar10/train/horse/4962.png
39962,4963.png,horse,7,5,../data/cifar10/train/horse/4963.png
39963,4964.png,horse,7,0,../data/cifar10/train/horse/4964.png
39964,4965.png,horse,7,6,../data/cifar10/train/horse/4965.png
39965,4966.png,horse,7,8,../data/cifar10/train/horse/4966.png
39966,4967.png,horse,7,6,../data/cifar10/train/horse/4967.png
39967,4968.png,horse,7,1,../data/cifar10/train/horse/4968.png
39968,4969.png,horse,7,0,../data/cifar10/train/horse/4969.png
39969,4970.png,horse,7,1,../data/cifar10/train/horse/4970.png
39970,4971.png,horse,7,8,../data/cifar10/train/horse/4971.png
39971,4972.png,horse,7,7,../data/cifar10/train/horse/4972.png
39972,4973.png,horse,7,3,../data/cifar10/train/horse/4973.png
39973,4974.png,horse,7,8,../data/cifar10/train/horse/4974.png
39974,4975.png,horse,7,4,../data/cifar10/train/horse/4975.png
39975,4976.png,horse,7,3,../data/cifar10/train/horse/4976.png
39976,4977.png,horse,7,4,../data/cifar10/train/horse/4977.png
39977,4978.png,horse,7,6,../data/cifar10/train/horse/4978.png
39978,4979.png,horse,7,9,../data/cifar10/train/horse/4979.png
39979,4980.png,horse,7,8,../data/cifar10/train/horse/4980.png
39980,4981.png,horse,7,9,../data/cifar10/train/horse/4981.png
39981,4982.png,horse,7,8,../data/cifar10/train/horse/4982.png
39982,4983.png,horse,7,2,../data/cifar10/train/horse/4983.png
39983,4984.png,horse,7,7,../data/cifar10/train/horse/4984.png
39984,4985.png,horse,7,3,../data/cifar10/train/horse/4985.png
39985,4986.png,horse,7,2,../data/cifar10/train/horse/4986.png
39986,4987.png,horse,7,5,../data/cifar10/train/horse/4987.png
39987,4988.png,horse,7,9,../data/cifar10/train/horse/4988.png
39988,4989.png,horse,7,7,../data/cifar10/train/horse/4989.png
39989,4990.png,horse,7,2,../data/cifar10/train/horse/4990.png
39990,4991.png,horse,7,7,../data/cifar10/train/horse/4991.png
39991,4992.png,horse,7,7,../data/cifar10/train/horse/4992.png
39992,4993.png,horse,7,8,../data/cifar10/train/horse/4993.png
39993,4994.png,horse,7,0,../data/cifar10/train/horse/4994.png
39994,4995.png,horse,7,5,../data/cifar10/train/horse/4995.png
39995,4996.png,horse,7,0,../data/cifar10/train/horse/4996.png
39996,4997.png,horse,7,8,../data/cifar10/train/horse/4997.png
39997,4998.png,horse,7,9,../data/cifar10/train/horse/4998.png
39998,4999.png,horse,7,6,../data/cifar10/train/horse/4999.png
39999,5000.png,horse,7,8,../data/cifar10/train/horse/5000.png
40000,0001.png,ship,8,8,../data/cifar10/train/ship/0001.png
40001,0002.png,ship,8,3,../data/cifar10/train/ship/0002.png
40002,0003.png,ship,8,6,../data/cifar10/train/ship/0003.png
40003,0004.png,ship,8,8,../data/cifar10/train/ship/0004.png
40004,0005.png,ship,8,5,../data/cifar10/train/ship/0005.png
40005,0006.png,ship,8,3,../data/cifar10/train/ship/0006.png
40006,0007.png,ship,8,1,../data/cifar10/train/ship/0007.png
40007,0008.png,ship,8,0,../data/cifar10/train/ship/0008.png
40008,0009.png,ship,8,8,../data/cifar10/train/ship/0009.png
40009,0010.png,ship,8,4,../data/cifar10/train/ship/0010.png
40010,0011.png,ship,8,6,../data/cifar10/train/ship/0011.png
40011,0012.png,ship,8,4,../data/cifar10/train/ship/0012.png
40012,0013.png,ship,8,5,../data/cifar10/train/ship/0013.png
40013,0014.png,ship,8,7,../data/cifar10/train/ship/0014.png
40014,0015.png,ship,8,7,../data/cifar10/train/ship/0015.png
40015,0016.png,ship,8,3,../data/cifar10/train/ship/0016.png
40016,0017.png,ship,8,0,../data/cifar10/train/ship/0017.png
40017,0018.png,ship,8,4,../data/cifar10/train/ship/0018.png
40018,0019.png,ship,8,8,../data/cifar10/train/ship/0019.png
40019,0020.png,ship,8,3,../data/cifar10/train/ship/0020.png
40020,0021.png,ship,8,1,../data/cifar10/train/ship/0021.png
40021,0022.png,ship,8,2,../data/cifar10/train/ship/0022.png
40022,0023.png,ship,8,7,../data/cifar10/train/ship/0023.png
40023,0024.png,ship,8,4,../data/cifar10/train/ship/0024.png
40024,0025.png,ship,8,1,../data/cifar10/train/ship/0025.png
40025,0026.png,ship,8,3,../data/cifar10/train/ship/0026.png
40026,0027.png,ship,8,7,../data/cifar10/train/ship/0027.png
40027,0028.png,ship,8,2,../data/cifar10/train/ship/0028.png
40028,0029.png,ship,8,6,../data/cifar10/train/ship/0029.png
40029,0030.png,ship,8,3,../data/cifar10/train/ship/0030.png
40030,0031.png,ship,8,6,../data/cifar10/train/ship/0031.png
40031,0032.png,ship,8,3,../data/cifar10/train/ship/0032.png
40032,0033.png,ship,8,0,../data/cifar10/train/ship/0033.png
40033,0034.png,ship,8,3,../data/cifar10/train/ship/0034.png
40034,0035.png,ship,8,4,../data/cifar10/train/ship/0035.png
40035,0036.png,ship,8,7,../data/cifar10/train/ship/0036.png
40036,0037.png,ship,8,7,../data/cifar10/train/ship/0037.png
40037,0038.png,ship,8,5,../data/cifar10/train/ship/0038.png
40038,0039.png,ship,8,5,../data/cifar10/train/ship/0039.png
40039,0040.png,ship,8,1,../data/cifar10/train/ship/0040.png
40040,0041.png,ship,8,3,../data/cifar10/train/ship/0041.png
40041,0042.png,ship,8,0,../data/cifar10/train/ship/0042.png
40042,0043.png,ship,8,1,../data/cifar10/train/ship/0043.png
40043,0044.png,ship,8,4,../data/cifar10/train/ship/0044.png
40044,0045.png,ship,8,5,../data/cifar10/train/ship/0045.png
40045,0046.png,ship,8,8,../data/cifar10/train/ship/0046.png
40046,0047.png,ship,8,8,../data/cifar10/train/ship/0047.png
40047,0048.png,ship,8,1,../data/cifar10/train/ship/0048.png
40048,0049.png,ship,8,5,../data/cifar10/train/ship/0049.png
40049,0050.png,ship,8,6,../data/cifar10/train/ship/0050.png
40050,0051.png,ship,8,4,../data/cifar10/train/ship/0051.png
40051,0052.png,ship,8,3,../data/cifar10/train/ship/0052.png
40052,0053.png,ship,8,6,../data/cifar10/train/ship/0053.png
40053,0054.png,ship,8,8,../data/cifar10/train/ship/0054.png
40054,0055.png,ship,8,4,../data/cifar10/train/ship/0055.png
40055,0056.png,ship,8,1,../data/cifar10/train/ship/0056.png
40056,0057.png,ship,8,9,../data/cifar10/train/ship/0057.png
40057,0058.png,ship,8,7,../data/cifar10/train/ship/0058.png
40058,0059.png,ship,8,9,../data/cifar10/train/ship/0059.png
40059,0060.png,ship,8,7,../data/cifar10/train/ship/0060.png
40060,0061.png,ship,8,6,../data/cifar10/train/ship/0061.png
40061,0062.png,ship,8,3,../data/cifar10/train/ship/0062.png
40062,0063.png,ship,8,0,../data/cifar10/train/ship/0063.png
40063,0064.png,ship,8,1,../data/cifar10/train/ship/0064.png
40064,0065.png,ship,8,0,../data/cifar10/train/ship/0065.png
40065,0066.png,ship,8,3,../data/cifar10/train/ship/0066.png
40066,0067.png,ship,8,3,../data/cifar10/train/ship/0067.png
40067,0068.png,ship,8,8,../data/cifar10/train/ship/0068.png
40068,0069.png,ship,8,3,../data/cifar10/train/ship/0069.png
40069,0070.png,ship,8,3,../data/cifar10/train/ship/0070.png
40070,0071.png,ship,8,1,../data/cifar10/train/ship/0071.png
40071,0072.png,ship,8,1,../data/cifar10/train/ship/0072.png
40072,0073.png,ship,8,6,../data/cifar10/train/ship/0073.png
40073,0074.png,ship,8,6,../data/cifar10/train/ship/0074.png
40074,0075.png,ship,8,8,../data/cifar10/train/ship/0075.png
40075,0076.png,ship,8,4,../data/cifar10/train/ship/0076.png
40076,0077.png,ship,8,3,../data/cifar10/train/ship/0077.png
40077,0078.png,ship,8,1,../data/cifar10/train/ship/0078.png
40078,0079.png,ship,8,0,../data/cifar10/train/ship/0079.png
40079,0080.png,ship,8,9,../data/cifar10/train/ship/0080.png
40080,0081.png,ship,8,7,../data/cifar10/train/ship/0081.png
40081,0082.png,ship,8,6,../data/cifar10/train/ship/0082.png
40082,0083.png,ship,8,9,../data/cifar10/train/ship/0083.png
40083,0084.png,ship,8,6,../data/cifar10/train/ship/0084.png
40084,0085.png,ship,8,9,../data/cifar10/train/ship/0085.png
40085,0086.png,ship,8,3,../data/cifar10/train/ship/0086.png
40086,0087.png,ship,8,5,../data/cifar10/train/ship/0087.png
40087,0088.png,ship,8,8,../data/cifar10/train/ship/0088.png
40088,0089.png,ship,8,4,../data/cifar10/train/ship/0089.png
40089,0090.png,ship,8,5,../data/cifar10/train/ship/0090.png
40090,0091.png,ship,8,9,../data/cifar10/train/ship/0091.png
40091,0092.png,ship,8,9,../data/cifar10/train/ship/0092.png
40092,0093.png,ship,8,9,../data/cifar10/train/ship/0093.png
40093,0094.png,ship,8,3,../data/cifar10/train/ship/0094.png
40094,0095.png,ship,8,4,../data/cifar10/train/ship/0095.png
40095,0096.png,ship,8,3,../data/cifar10/train/ship/0096.png
40096,0097.png,ship,8,1,../data/cifar10/train/ship/0097.png
40097,0098.png,ship,8,2,../data/cifar10/train/ship/0098.png
40098,0099.png,ship,8,5,../data/cifar10/train/ship/0099.png
40099,0100.png,ship,8,0,../data/cifar10/train/ship/0100.png
40100,0101.png,ship,8,2,../data/cifar10/train/ship/0101.png
40101,0102.png,ship,8,6,../data/cifar10/train/ship/0102.png
40102,0103.png,ship,8,5,../data/cifar10/train/ship/0103.png
40103,0104.png,ship,8,5,../data/cifar10/train/ship/0104.png
40104,0105.png,ship,8,4,../data/cifar10/train/ship/0105.png
40105,0106.png,ship,8,1,../data/cifar10/train/ship/0106.png
40106,0107.png,ship,8,8,../data/cifar10/train/ship/0107.png
40107,0108.png,ship,8,5,../data/cifar10/train/ship/0108.png
40108,0109.png,ship,8,3,../data/cifar10/train/ship/0109.png
40109,0110.png,ship,8,8,../data/cifar10/train/ship/0110.png
40110,0111.png,ship,8,0,../data/cifar10/train/ship/0111.png
40111,0112.png,ship,8,2,../data/cifar10/train/ship/0112.png
40112,0113.png,ship,8,6,../data/cifar10/train/ship/0113.png
40113,0114.png,ship,8,0,../data/cifar10/train/ship/0114.png
40114,0115.png,ship,8,1,../data/cifar10/train/ship/0115.png
40115,0116.png,ship,8,2,../data/cifar10/train/ship/0116.png
40116,0117.png,ship,8,8,../data/cifar10/train/ship/0117.png
40117,0118.png,ship,8,4,../data/cifar10/train/ship/0118.png
40118,0119.png,ship,8,9,../data/cifar10/train/ship/0119.png
40119,0120.png,ship,8,3,../data/cifar10/train/ship/0120.png
40120,0121.png,ship,8,1,../data/cifar10/train/ship/0121.png
40121,0122.png,ship,8,8,../data/cifar10/train/ship/0122.png
40122,0123.png,ship,8,2,../data/cifar10/train/ship/0123.png
40123,0124.png,ship,8,5,../data/cifar10/train/ship/0124.png
40124,0125.png,ship,8,9,../data/cifar10/train/ship/0125.png
40125,0126.png,ship,8,8,../data/cifar10/train/ship/0126.png
40126,0127.png,ship,8,4,../data/cifar10/train/ship/0127.png
40127,0128.png,ship,8,5,../data/cifar10/train/ship/0128.png
40128,0129.png,ship,8,0,../data/cifar10/train/ship/0129.png
40129,0130.png,ship,8,1,../data/cifar10/train/ship/0130.png
40130,0131.png,ship,8,7,../data/cifar10/train/ship/0131.png
40131,0132.png,ship,8,3,../data/cifar10/train/ship/0132.png
40132,0133.png,ship,8,8,../data/cifar10/train/ship/0133.png
40133,0134.png,ship,8,7,../data/cifar10/train/ship/0134.png
40134,0135.png,ship,8,9,../data/cifar10/train/ship/0135.png
40135,0136.png,ship,8,9,../data/cifar10/train/ship/0136.png
40136,0137.png,ship,8,6,../data/cifar10/train/ship/0137.png
40137,0138.png,ship,8,3,../data/cifar10/train/ship/0138.png
40138,0139.png,ship,8,8,../data/cifar10/train/ship/0139.png
40139,0140.png,ship,8,6,../data/cifar10/train/ship/0140.png
40140,0141.png,ship,8,5,../data/cifar10/train/ship/0141.png
40141,0142.png,ship,8,4,../data/cifar10/train/ship/0142.png
40142,0143.png,ship,8,1,../data/cifar10/train/ship/0143.png
40143,0144.png,ship,8,6,../data/cifar10/train/ship/0144.png
40144,0145.png,ship,8,5,../data/cifar10/train/ship/0145.png
40145,0146.png,ship,8,8,../data/cifar10/train/ship/0146.png
40146,0147.png,ship,8,9,../data/cifar10/train/ship/0147.png
40147,0148.png,ship,8,6,../data/cifar10/train/ship/0148.png
40148,0149.png,ship,8,1,../data/cifar10/train/ship/0149.png
40149,0150.png,ship,8,1,../data/cifar10/train/ship/0150.png
40150,0151.png,ship,8,5,../data/cifar10/train/ship/0151.png
40151,0152.png,ship,8,0,../data/cifar10/train/ship/0152.png
40152,0153.png,ship,8,8,../data/cifar10/train/ship/0153.png
40153,0154.png,ship,8,6,../data/cifar10/train/ship/0154.png
40154,0155.png,ship,8,7,../data/cifar10/train/ship/0155.png
40155,0156.png,ship,8,5,../data/cifar10/train/ship/0156.png
40156,0157.png,ship,8,1,../data/cifar10/train/ship/0157.png
40157,0158.png,ship,8,0,../data/cifar10/train/ship/0158.png
40158,0159.png,ship,8,2,../data/cifar10/train/ship/0159.png
40159,0160.png,ship,8,7,../data/cifar10/train/ship/0160.png
40160,0161.png,ship,8,9,../data/cifar10/train/ship/0161.png
40161,0162.png,ship,8,1,../data/cifar10/train/ship/0162.png
40162,0163.png,ship,8,8,../data/cifar10/train/ship/0163.png
40163,0164.png,ship,8,4,../data/cifar10/train/ship/0164.png
40164,0165.png,ship,8,5,../data/cifar10/train/ship/0165.png
40165,0166.png,ship,8,7,../data/cifar10/train/ship/0166.png
40166,0167.png,ship,8,0,../data/cifar10/train/ship/0167.png
40167,0168.png,ship,8,6,../data/cifar10/train/ship/0168.png
40168,0169.png,ship,8,2,../data/cifar10/train/ship/0169.png
40169,0170.png,ship,8,3,../data/cifar10/train/ship/0170.png
40170,0171.png,ship,8,4,../data/cifar10/train/ship/0171.png
40171,0172.png,ship,8,9,../data/cifar10/train/ship/0172.png
40172,0173.png,ship,8,2,../data/cifar10/train/ship/0173.png
40173,0174.png,ship,8,4,../data/cifar10/train/ship/0174.png
40174,0175.png,ship,8,2,../data/cifar10/train/ship/0175.png
40175,0176.png,ship,8,6,../data/cifar10/train/ship/0176.png
40176,0177.png,ship,8,7,../data/cifar10/train/ship/0177.png
40177,0178.png,ship,8,7,../data/cifar10/train/ship/0178.png
40178,0179.png,ship,8,2,../data/cifar10/train/ship/0179.png
40179,0180.png,ship,8,2,../data/cifar10/train/ship/0180.png
40180,0181.png,ship,8,0,../data/cifar10/train/ship/0181.png
40181,0182.png,ship,8,8,../data/cifar10/train/ship/0182.png
40182,0183.png,ship,8,9,../data/cifar10/train/ship/0183.png
40183,0184.png,ship,8,4,../data/cifar10/train/ship/0184.png
40184,0185.png,ship,8,5,../data/cifar10/train/ship/0185.png
40185,0186.png,ship,8,9,../data/cifar10/train/ship/0186.png
40186,0187.png,ship,8,2,../data/cifar10/train/ship/0187.png
40187,0188.png,ship,8,1,../data/cifar10/train/ship/0188.png
40188,0189.png,ship,8,7,../data/cifar10/train/ship/0189.png
40189,0190.png,ship,8,9,../data/cifar10/train/ship/0190.png
40190,0191.png,ship,8,7,../data/cifar10/train/ship/0191.png
40191,0192.png,ship,8,8,../data/cifar10/train/ship/0192.png
40192,0193.png,ship,8,1,../data/cifar10/train/ship/0193.png
40193,0194.png,ship,8,9,../data/cifar10/train/ship/0194.png
40194,0195.png,ship,8,3,../data/cifar10/train/ship/0195.png
40195,0196.png,ship,8,2,../data/cifar10/train/ship/0196.png
40196,0197.png,ship,8,2,../data/cifar10/train/ship/0197.png
40197,0198.png,ship,8,0,../data/cifar10/train/ship/0198.png
40198,0199.png,ship,8,7,../data/cifar10/train/ship/0199.png
40199,0200.png,ship,8,8,../data/cifar10/train/ship/0200.png
40200,0201.png,ship,8,1,../data/cifar10/train/ship/0201.png
40201,0202.png,ship,8,5,../data/cifar10/train/ship/0202.png
40202,0203.png,ship,8,2,../data/cifar10/train/ship/0203.png
40203,0204.png,ship,8,7,../data/cifar10/train/ship/0204.png
40204,0205.png,ship,8,1,../data/cifar10/train/ship/0205.png
40205,0206.png,ship,8,7,../data/cifar10/train/ship/0206.png
40206,0207.png,ship,8,0,../data/cifar10/train/ship/0207.png
40207,0208.png,ship,8,6,../data/cifar10/train/ship/0208.png
40208,0209.png,ship,8,3,../data/cifar10/train/ship/0209.png
40209,0210.png,ship,8,3,../data/cifar10/train/ship/0210.png
40210,0211.png,ship,8,7,../data/cifar10/train/ship/0211.png
40211,0212.png,ship,8,0,../data/cifar10/train/ship/0212.png
40212,0213.png,ship,8,5,../data/cifar10/train/ship/0213.png
40213,0214.png,ship,8,9,../data/cifar10/train/ship/0214.png
40214,0215.png,ship,8,8,../data/cifar10/train/ship/0215.png
40215,0216.png,ship,8,5,../data/cifar10/train/ship/0216.png
40216,0217.png,ship,8,7,../data/cifar10/train/ship/0217.png
40217,0218.png,ship,8,0,../data/cifar10/train/ship/0218.png
40218,0219.png,ship,8,9,../data/cifar10/train/ship/0219.png
40219,0220.png,ship,8,7,../data/cifar10/train/ship/0220.png
40220,0221.png,ship,8,5,../data/cifar10/train/ship/0221.png
40221,0222.png,ship,8,5,../data/cifar10/train/ship/0222.png
40222,0223.png,ship,8,0,../data/cifar10/train/ship/0223.png
40223,0224.png,ship,8,8,../data/cifar10/train/ship/0224.png
40224,0225.png,ship,8,0,../data/cifar10/train/ship/0225.png
40225,0226.png,ship,8,6,../data/cifar10/train/ship/0226.png
40226,0227.png,ship,8,0,../data/cifar10/train/ship/0227.png
40227,0228.png,ship,8,5,../data/cifar10/train/ship/0228.png
40228,0229.png,ship,8,6,../data/cifar10/train/ship/0229.png
40229,0230.png,ship,8,4,../data/cifar10/train/ship/0230.png
40230,0231.png,ship,8,9,../data/cifar10/train/ship/0231.png
40231,0232.png,ship,8,5,../data/cifar10/train/ship/0232.png
40232,0233.png,ship,8,1,../data/cifar10/train/ship/0233.png
40233,0234.png,ship,8,3,../data/cifar10/train/ship/0234.png
40234,0235.png,ship,8,9,../data/cifar10/train/ship/0235.png
40235,0236.png,ship,8,4,../data/cifar10/train/ship/0236.png
40236,0237.png,ship,8,4,../data/cifar10/train/ship/0237.png
40237,0238.png,ship,8,2,../data/cifar10/train/ship/0238.png
40238,0239.png,ship,8,3,../data/cifar10/train/ship/0239.png
40239,0240.png,ship,8,3,../data/cifar10/train/ship/0240.png
40240,0241.png,ship,8,4,../data/cifar10/train/ship/0241.png
40241,0242.png,ship,8,4,../data/cifar10/train/ship/0242.png
40242,0243.png,ship,8,9,../data/cifar10/train/ship/0243.png
40243,0244.png,ship,8,6,../data/cifar10/train/ship/0244.png
40244,0245.png,ship,8,8,../data/cifar10/train/ship/0245.png
40245,0246.png,ship,8,5,../data/cifar10/train/ship/0246.png
40246,0247.png,ship,8,5,../data/cifar10/train/ship/0247.png
40247,0248.png,ship,8,0,../data/cifar10/train/ship/0248.png
40248,0249.png,ship,8,4,../data/cifar10/train/ship/0249.png
40249,0250.png,ship,8,8,../data/cifar10/train/ship/0250.png
40250,0251.png,ship,8,5,../data/cifar10/train/ship/0251.png
40251,0252.png,ship,8,3,../data/cifar10/train/ship/0252.png
40252,0253.png,ship,8,2,../data/cifar10/train/ship/0253.png
40253,0254.png,ship,8,4,../data/cifar10/train/ship/0254.png
40254,0255.png,ship,8,0,../data/cifar10/train/ship/0255.png
40255,0256.png,ship,8,5,../data/cifar10/train/ship/0256.png
40256,0257.png,ship,8,5,../data/cifar10/train/ship/0257.png
40257,0258.png,ship,8,8,../data/cifar10/train/ship/0258.png
40258,0259.png,ship,8,2,../data/cifar10/train/ship/0259.png
40259,0260.png,ship,8,5,../data/cifar10/train/ship/0260.png
40260,0261.png,ship,8,9,../data/cifar10/train/ship/0261.png
40261,0262.png,ship,8,2,../data/cifar10/train/ship/0262.png
40262,0263.png,ship,8,5,../data/cifar10/train/ship/0263.png
40263,0264.png,ship,8,2,../data/cifar10/train/ship/0264.png
40264,0265.png,ship,8,8,../data/cifar10/train/ship/0265.png
40265,0266.png,ship,8,5,../data/cifar10/train/ship/0266.png
40266,0267.png,ship,8,9,../data/cifar10/train/ship/0267.png
40267,0268.png,ship,8,3,../data/cifar10/train/ship/0268.png
40268,0269.png,ship,8,9,../data/cifar10/train/ship/0269.png
40269,0270.png,ship,8,5,../data/cifar10/train/ship/0270.png
40270,0271.png,ship,8,2,../data/cifar10/train/ship/0271.png
40271,0272.png,ship,8,5,../data/cifar10/train/ship/0272.png
40272,0273.png,ship,8,1,../data/cifar10/train/ship/0273.png
40273,0274.png,ship,8,4,../data/cifar10/train/ship/0274.png
40274,0275.png,ship,8,2,../data/cifar10/train/ship/0275.png
40275,0276.png,ship,8,8,../data/cifar10/train/ship/0276.png
40276,0277.png,ship,8,5,../data/cifar10/train/ship/0277.png
40277,0278.png,ship,8,9,../data/cifar10/train/ship/0278.png
40278,0279.png,ship,8,1,../data/cifar10/train/ship/0279.png
40279,0280.png,ship,8,3,../data/cifar10/train/ship/0280.png
40280,0281.png,ship,8,0,../data/cifar10/train/ship/0281.png
40281,0282.png,ship,8,1,../data/cifar10/train/ship/0282.png
